AuthorID,Author,Date,Content,Attachments,Reactions
447860414089527296,godofmonkeys,2024-05-20T02:37:04.9410000+01:00,"Just wrapped a short film, about to it the second project of the day",,
333909848762744832,potiii,2024-05-20T02:55:04.7610000+01:00,"Monkeys , we know that you are a professional , you know your stuff, just about everything. And iv seen the shoots that you are usually on.",,
447860414089527296,godofmonkeys,2024-05-20T03:07:26.4520000+01:00,lol thanks,,
299745107924746240,frydude5,2024-05-22T23:37:29.6650000+01:00,what year??,,
299745107924746240,frydude5,2024-05-22T23:39:26.8490000+01:00,i bought my first video camera a couple weeks ago and now i’m assembling the parts to get it workin,https://cdn.discordapp.com/attachments/1224713323409313872/1242970106925944912/IMG_4326.jpg?ex=6853e8de&is=6852975e&hm=edd7210d6db7c0fb1beccb89daf1cf91a1310d32af4e0bdf0623e3a881b8c8ca&,
738497864258289744,dorito_082905,2024-05-23T00:14:52.3660000+01:00,What is the purpose of such a big bulky camera? Cant you just go with a smaller mirrorless and build it up?,,
663049357800636426,foleyrya,2024-05-23T00:24:14.6560000+01:00,2008 HPX-2700,,
299745107924746240,frydude5,2024-05-23T00:27:23.0740000+01:00,i bought this one because i want a really old natural vhs look on with my media,,
663049357800636426,foleyrya,2024-05-23T00:27:33.6650000+01:00,It's 720p but it was a cinema grade camera... planet earth was filmed with its predecessor the HDC-27,,
299745107924746240,frydude5,2024-05-23T00:27:37.7560000+01:00,and that style is becoming real popular so it’ll be a nice little investment,,
299745107924746240,frydude5,2024-05-23T00:27:48.3080000+01:00,you got any footage from it?,,
299745107924746240,frydude5,2024-05-23T00:27:52.5040000+01:00,it looks cool af,,
663049357800636426,foleyrya,2024-05-23T00:28:34.1980000+01:00,Yeah if your doing VHS and want the look you over bought,,
663049357800636426,foleyrya,2024-05-23T00:29:01.5630000+01:00,That is a tv grade camera,,
663049357800636426,foleyrya,2024-05-23T00:29:36.1510000+01:00,"The ""VHS look"" would be from a crapy consumer camera",,
663049357800636426,foleyrya,2024-05-23T00:31:03.4590000+01:00,https://youtu.be/F5FAkD2GVB0?si=8f6X7lMOpo2tY4d2,,
663049357800636426,foleyrya,2024-05-23T00:31:07.1530000+01:00,The HDC-27,,
299745107924746240,frydude5,2024-05-23T00:31:35.8670000+01:00,https://youtu.be/DYPV4V60OEU?si=vECpP9ofGwZECrvJ,,
299745107924746240,frydude5,2024-05-23T00:31:42.0380000+01:00,this was what sold me,,
299745107924746240,frydude5,2024-05-23T00:31:49.6860000+01:00,i saw this and wanted this exact look,,
299745107924746240,frydude5,2024-05-23T00:32:00.5840000+01:00,and i got it for $100 but the weight is bad yeah,,
299745107924746240,frydude5,2024-05-23T00:32:15.9810000+01:00,i want a vx1000 but they’re way too expensive atm,,
663049357800636426,foleyrya,2024-05-23T00:32:23.3910000+01:00,I bet it's not bad,,
663049357800636426,foleyrya,2024-05-23T00:32:46.1510000+01:00,My DVW-790WS,,
663049357800636426,foleyrya,2024-05-23T00:33:04.2560000+01:00,The best SD camera ever made,,
663049357800636426,foleyrya,2024-05-23T00:33:09.9120000+01:00,90 mbps,,
299745107924746240,frydude5,2024-05-23T00:33:31.0450000+01:00,"this looks so great, i like this a LOT",,
663049357800636426,foleyrya,2024-05-23T00:36:42.6240000+01:00,https://youtu.be/JoLwkYWTjcU?si=rsNoBKSQB1HpIex9,,
663049357800636426,foleyrya,2024-05-23T00:36:50.6680000+01:00,The dvw-970,,
663049357800636426,foleyrya,2024-05-23T00:37:43.4530000+01:00,The replacement for the 790WS,,
663049357800636426,foleyrya,2024-05-23T00:38:00.1960000+01:00,It's slightly better,,
299745107924746240,frydude5,2024-05-23T00:38:51.3810000+01:00,wowww that’s awesome,,
299745107924746240,frydude5,2024-05-23T00:39:40.8690000+01:00,i’m also getting into filmmaking and i bought that camera to play around with and use,,
299745107924746240,frydude5,2024-05-23T00:40:03.6060000+01:00,and i wonder if it’s still a good viewing experience and if it’ll be worth making a whole thing w it,,
721686599317979136,marlow925,2024-05-23T00:41:26.9670000+01:00,good quality old SD recordings actually can really look good,,
721686599317979136,marlow925,2024-05-23T00:41:33.8630000+01:00,resolution is not everything.,,
721686599317979136,marlow925,2024-05-23T00:42:59.8850000+01:00,Have you watched James Bond movies from the 60s and found them to look bad ?,,
721686599317979136,marlow925,2024-05-23T00:43:17.5610000+01:00,They were not recorded in 1080p or 4k,,
721686599317979136,marlow925,2024-05-23T00:44:16.1060000+01:00,given .. those weren't even filmed digitally . but later ones were. The camera makes all the difference .. doesn't have to be HD or 4k,,
663049357800636426,foleyrya,2024-05-23T00:46:28.9610000+01:00,Your kinda wrong,,
663049357800636426,foleyrya,2024-05-23T00:46:40.4000000+01:00,These were shot on film,,
721686599317979136,marlow925,2024-05-23T00:46:57.4810000+01:00,so you didn't read my last sentence ??,,
663049357800636426,foleyrya,2024-05-23T00:47:02.0260000+01:00,They rescanned the film,,
663049357800636426,foleyrya,2024-05-23T00:47:42.2680000+01:00,SD is video it's electronic there us no rescaning,,
721686599317979136,marlow925,2024-05-23T00:47:52.3280000+01:00,you still didn't read my last sentence,,
721686599317979136,marlow925,2024-05-23T00:48:06.7680000+01:00,"""given .. those weren't even filmed digitally . but later ones were. The camera makes all the difference .. doesn't have to be HD or 4k""",,
663049357800636426,foleyrya,2024-05-23T00:48:13.5270000+01:00,I did read it,,
721686599317979136,marlow925,2024-05-23T00:48:20.6090000+01:00,and ignored it,,
721686599317979136,marlow925,2024-05-23T00:48:37.5580000+01:00,i POINTED OUT that they were not filmed digitallly,,
663049357800636426,foleyrya,2024-05-23T00:48:46.5870000+01:00,Some... VHS is shit... Betacam is good and digital betacam is far better,,
663049357800636426,foleyrya,2024-05-23T00:49:10.1350000+01:00,I know but film and video and digital are all different things,,
721686599317979136,marlow925,2024-05-23T00:49:17.0390000+01:00,"again .. I pointed out ""The camera makes all the difference .. doesn't have to be HD or 4k""",,
663049357800636426,foleyrya,2024-05-23T00:50:01.0260000+01:00,The recording format is more important,,
663049357800636426,foleyrya,2024-05-23T00:50:08.4920000+01:00,Film can be rescanned,,
663049357800636426,foleyrya,2024-05-23T00:50:25.3300000+01:00,If you record video onto crappy VHS you're not getting any more quality,,
721686599317979136,marlow925,2024-05-23T00:50:35.1350000+01:00,"it's not going to improve, if the optics were sh!te to begin with",,
663049357800636426,foleyrya,2024-05-23T00:50:42.7510000+01:00,Yes,,
663049357800636426,foleyrya,2024-05-23T00:51:19.6590000+01:00,https://youtu.be/CkysCJBdGtw?si=nkS47utTADM_DIiV,,
721686599317979136,marlow925,2024-05-23T00:51:20.6190000+01:00,so .. you ignored my entire point,,
663049357800636426,foleyrya,2024-05-23T00:51:27.8230000+01:00,Just watch this and learn,,
721686599317979136,marlow925,2024-05-23T00:51:28.8830000+01:00,and just went on principles,,
721686599317979136,marlow925,2024-05-23T00:51:40.6220000+01:00,i don't have to,,
721686599317979136,marlow925,2024-05-23T00:51:44.1090000+01:00,i know all about it,,
721686599317979136,marlow925,2024-05-23T00:51:49.2260000+01:00,you just ignored my entire point,,
663049357800636426,foleyrya,2024-05-23T00:52:02.6080000+01:00,Film and video are two different things,,
721686599317979136,marlow925,2024-05-23T00:52:07.5650000+01:00,again,,
663049357800636426,foleyrya,2024-05-23T00:52:09.2410000+01:00,They cannot be compared,,
721686599317979136,marlow925,2024-05-23T00:52:11.9000000+01:00,you IGNORED my point,,
663049357800636426,foleyrya,2024-05-23T00:52:36.8300000+01:00,I did not ignore your point,,
663049357800636426,foleyrya,2024-05-23T00:53:00.1190000+01:00,A quality camera will produce a better picture but if the format is recording to is subpar it does not matter,,wut (1)
721686599317979136,marlow925,2024-05-23T00:53:17.1260000+01:00,"you're nitpicking now ... which again ignores the point, I was making.",,
663049357800636426,foleyrya,2024-05-23T00:53:18.9300000+01:00,And film can be rescanned so what you watch on DVD probably is not the same cut on Blu-ray or Ultra HD 4K Blu-ray,,
663049357800636426,foleyrya,2024-05-23T00:55:04.7630000+01:00,I'm just correcting your errors in your statement,,
663049357800636426,foleyrya,2024-05-23T00:55:30.7470000+01:00,What you said was generally correct but comparing film from the 60s to video in the '80s is not accurate,,
721686599317979136,marlow925,2024-05-23T00:56:01.3400000+01:00,i was giving a generic example of why hunting resolution is not the ultimate fix,,
721686599317979136,marlow925,2024-05-23T00:56:07.8920000+01:00,and you sidetracked it,,
721686599317979136,marlow925,2024-05-23T00:56:13.9400000+01:00,to the point of nitpicking,,
721686599317979136,marlow925,2024-05-23T00:57:56.6410000+01:00,there was no errors in what i said ... nor was it wrong .. i was being generic.,,
721686599317979136,marlow925,2024-05-23T00:58:46.2480000+01:00,my point was generic !!,,
663049357800636426,foleyrya,2024-05-23T01:01:03.3590000+01:00,God your annoying you can say that you were wrong,,
721686599317979136,marlow925,2024-05-23T01:01:27.1330000+01:00,hm .. maybe that also applies to you 🤣,,
721686599317979136,marlow925,2024-05-23T01:01:43.0870000+01:00,but lets agree to disagree.,,
721686599317979136,marlow925,2024-05-23T01:02:43.1350000+01:00,you're clearly focused on technical aspects .. while i tried to bring a generic point home,,
721686599317979136,marlow925,2024-05-23T01:02:49.2390000+01:00,"in the simplest way, i could",,
721686599317979136,marlow925,2024-05-23T01:05:32.0920000+01:00,was i precise ? no .. was i wrong ? no.,,
738497864258289744,dorito_082905,2024-05-23T01:20:09.8260000+01:00,this is hilarious lmao,,🤣 (1)
663049357800636426,foleyrya,2024-05-23T02:16:04.2780000+01:00,Yeah this guy can't take a bit of constructive criticism,,
413494385351852033,sethcopela,2024-05-23T03:15:31.6560000+01:00,He wasn’t wrong lol,,
413494385351852033,sethcopela,2024-05-23T03:15:34.4890000+01:00,You just misread what he said,,
413494385351852033,sethcopela,2024-05-23T03:15:41.8560000+01:00,And he pointed it out several times,,
663049357800636426,foleyrya,2024-05-23T03:22:00.9150000+01:00,I did not misread it,,
413494385351852033,sethcopela,2024-05-23T03:23:19.0150000+01:00,:PikaMeh:,,
413494385351852033,sethcopela,2024-05-23T03:25:58.0820000+01:00,Also you’re hardly giving him constructive criticism,,
663049357800636426,foleyrya,2024-05-23T03:27:03.6570000+01:00,I was,,
663049357800636426,foleyrya,2024-05-23T03:27:20.7420000+01:00,he was wrong about a few things I was correcting him,,
1231736910297305184,qfa124,2024-05-23T03:28:19.1280000+01:00,"Mate don't be one of those guys that keeps arguing, you know you are partially wrong",,
413494385351852033,sethcopela,2024-05-23T03:28:23.4930000+01:00,:copium:,,
663049357800636426,foleyrya,2024-05-23T03:28:44.6190000+01:00,I was not,,
1231736910297305184,qfa124,2024-05-23T03:29:10.9640000+01:00,Now you are a hypocrit because now you can't take advice,,
1231736910297305184,qfa124,2024-05-23T03:29:19.9270000+01:00,:copium:,,
663049357800636426,foleyrya,2024-05-23T03:29:28.6180000+01:00,wrong... 35mm is 5.6k,https://cdn.discordapp.com/attachments/1224713323409313872/1243027995833139220/image.png?ex=68537608&is=68522488&hm=7be26ab7fa2589e615e035e535eea1af90461a37963c212d166b860aa31c54db&,
1231736910297305184,qfa124,2024-05-23T03:31:25.5420000+01:00,You're hardly giving constructive criticism and when we tell you to stop arguing because in the end it doesn't really matter you still keep arguing,,
1231736910297305184,qfa124,2024-05-23T03:31:42.5310000+01:00,We don't like people like that here,,👍 (1)
1231736910297305184,qfa124,2024-05-23T03:32:48.0890000+01:00,Trust me I have tried tried to argue with Seth before and it never works out.,,
663049357800636426,foleyrya,2024-05-23T03:34:52.2890000+01:00,my other P2HD,,
663049357800636426,foleyrya,2024-05-23T03:36:09.7980000+01:00,srw-1,,
738497864258289744,dorito_082905,2024-05-23T03:38:22.3960000+01:00,"Depending on the camera it is 4-6k, and only applies to full frame sensors, on top of that, the acutal roll of film doesnt scan up to that high of a resolution",,
738497864258289744,dorito_082905,2024-05-23T03:39:05.9000000+01:00,"even if you can scan film that high of res, it wouldnt look as good",,
738497864258289744,dorito_082905,2024-05-23T03:39:46.3670000+01:00,"Look, the world doesnt revolve around one person, everyone has something that they dont know and learn from others. Just take what they said and accept it then do more research on it",,
663049357800636426,foleyrya,2024-05-23T03:40:42.7420000+01:00,every thing I said was correct,,
738497864258289744,dorito_082905,2024-05-23T03:41:42.4030000+01:00,You can correct others but think about the time other people spent helping you bud. Some things you said may be correct but depending if your research is good enough it may be wrong,,
738497864258289744,dorito_082905,2024-05-23T03:42:57.8710000+01:00,also a aspc sensor can record up to 5.6k 12 bit raw but its just electronic limitations,,
663049357800636426,foleyrya,2024-05-23T03:43:48.1190000+01:00,you can't compare 35 mm film to sd video the quality is just not there,,
738497864258289744,dorito_082905,2024-05-23T03:43:52.6010000+01:00,"Again going back to this not everyone is right, thats it for me",,
663049357800636426,foleyrya,2024-05-23T03:44:15.6390000+01:00,bud your the one bringing it back up,,
738497864258289744,dorito_082905,2024-05-23T03:44:58.3480000+01:00,"I just accept the fact that im wrong with seth too, esp poti for me, i get sm crap wrong 😭",,
663049357800636426,foleyrya,2024-05-23T03:51:34.7650000+01:00,fuck yall can't drop anything... remember fuck VHS Betacam is where it is at,,
738497864258289744,dorito_082905,2024-05-23T05:33:56.5250000+01:00,non existant grammar,,
413494385351852033,sethcopela,2024-05-23T05:59:11.4310000+01:00,:PepeLaugh:,,
413494385351852033,sethcopela,2024-05-23T06:00:05.7950000+01:00,Well that was fun,,
738497864258289744,dorito_082905,2024-05-23T06:06:53.6010000+01:00,"really fun, entertained my night",,
299745107924746240,frydude5,2024-05-23T14:34:04.8070000+01:00,😬,,
719867461532647435,lowsoft,2024-05-24T22:18:57.9450000+01:00,for tomorrow's shoot,https://cdn.discordapp.com/attachments/1224713323409313872/1243674628837347409/IMG_20240524_222856.jpg?ex=6853d601&is=68528481&hm=1fabad3c2838775f6576ab322dd0d37e340ac7182a5c7d1f411808ed0ad759f7&,
719867461532647435,lowsoft,2024-05-24T22:19:34.8130000+01:00,the total weight of this rig is 3.3 kg Xd,,
719867461532647435,lowsoft,2024-05-24T22:21:07.1440000+01:00,idk how strong u have to be in order to pull off smooth shots with 1 arm,,
413494385351852033,sethcopela,2024-05-24T23:14:16.0470000+01:00,My H4N has seen better days,https://cdn.discordapp.com/attachments/1224713323409313872/1243688545898725496/IMG_9566.jpg?ex=6853e2f7&is=68529177&hm=3d81ba6f915b3850af638ecf7bee8cc2589aa6f0966b285339901740189f6e7d&,🔥 (1)
738497864258289744,dorito_082905,2024-05-30T05:11:07.6950000+01:00,"got the nd on, waiting on cage",,
738497864258289744,dorito_082905,2024-05-30T05:12:15.9380000+01:00,@Marlow,https://cdn.discordapp.com/attachments/1224713323409313872/1245590578352230462/441383851_2064746897232487_1154609709875688739_n.png?ex=68538e1f&is=68523c9f&hm=b1037ab2b590ebad240dc30e76eb04e15ec3ac5fa09c97e3522255fae6e23060&,❤️ (3)
1231736910297305184,qfa124,2024-05-30T07:53:39.5360000+01:00,"Pic from the mixer, more photos coming tomorrow of the full setup + the concert",https://cdn.discordapp.com/attachments/1224713323409313872/1245631194305921064/20240530_143332.png?ex=6853b3f3&is=68526273&hm=13cb9407050d217c09ca1eb151a4d1755af46f72375a8b14aa5729b7503fef43&,❤️ (7)
1231736910297305184,qfa124,2024-05-31T00:27:02.1810000+01:00,Here's the full stage and setup,"https://cdn.discordapp.com/attachments/1224713323409313872/1245881183003217920/20240531_092244.jpg?ex=6853f405&is=6852a285&hm=454c6794cce95bd135a0e75e83966d3c24410326fcd85b26edae876f7fe7dbe9&,https://cdn.discordapp.com/attachments/1224713323409313872/1245881183636688957/20240531_090819.jpg?ex=6853f405&is=6852a285&hm=14c3114bd831e4a1a9e88ad90fa83ac41dae2862bd85051b6fabfb6abcf64e1e&,https://cdn.discordapp.com/attachments/1224713323409313872/1245881184307904642/20240531_090722.jpg?ex=6853f405&is=6852a285&hm=fd44294aa49a323b45a5955828ee70160e5e42053d136769064f74d53c188f37&,https://cdn.discordapp.com/attachments/1224713323409313872/1245881185247301724/20240531_084816.jpg?ex=6853f405&is=6852a285&hm=464c49a689d672593076aa73a57e69a763564946eef65f8211272024a4a38a4a&,https://cdn.discordapp.com/attachments/1224713323409313872/1245881186115518545/20240531_084756.jpg?ex=6853f406&is=6852a286&hm=e3c789de5cb40d1b1a747299f2f27040ffbb700ab03c8691c53ac7a289319689&",
738497864258289744,dorito_082905,2024-05-31T02:02:31.3830000+01:00,woahhh,,
738497864258289744,dorito_082905,2024-05-31T02:02:33.1840000+01:00,gl,,
1231736910297305184,qfa124,2024-05-31T06:57:57.1750000+01:00,This is it an hour before the concert:,"https://cdn.discordapp.com/attachments/1224713323409313872/1245979561909555210/20240531_155453.jpg?ex=6853a6e4&is=68525564&hm=8a5fdef48179917d93d175e7ceaa93925ecf2230f393d0d89b5de73452b6c542&,https://cdn.discordapp.com/attachments/1224713323409313872/1245979562668458034/20240531_155433.jpg?ex=6853a6e4&is=68525564&hm=54095784e0cf4a5225d56ec7853ccd7fb2909eb5c102de905175d77cb56bc86e&,https://cdn.discordapp.com/attachments/1224713323409313872/1245979563469705279/20240531_155414.jpg?ex=6853a6e5&is=68525565&hm=88829d6b048b735f45d9abbf844e38fd9f488a4be02ffab7ec27aaa8c74e6a39&",
1231736910297305184,qfa124,2024-05-31T11:22:56.1450000+01:00,"Concert is on rn in interval, its going well",,
1231736910297305184,qfa124,2024-05-31T13:45:11.2400000+01:00,"Just finished the concert, it was pretty good ngl, nothing really went wrong.",,
1094073820303867996,autumn_rosee,2024-06-01T00:29:33.8650000+01:00,,"https://cdn.discordapp.com/attachments/1224713323409313872/1246244209208328222/20240531_122314.jpg?ex=6853f49d&is=6852a31d&hm=d5e073aad2429b56d8d9e04911893894da8da52d13912b3885c43d03b70a00f1&,https://cdn.discordapp.com/attachments/1224713323409313872/1246244209992794252/20240531_114613.jpg?ex=6853f49d&is=6852a31d&hm=5f782e710889ca40ad02fcbe7b08e90c73ae127644a6e9cf2d22c8b107208444&,https://cdn.discordapp.com/attachments/1224713323409313872/1246244210462425218/20240531_160752.jpg?ex=6853f49d&is=6852a31d&hm=c54e77a63efd8099a8ceca800e5a848ee0727bad9171b9f043674631570ed93c&",
1094073820303867996,autumn_rosee,2024-06-01T00:31:28.6670000+01:00,gear today from filming music,,
1094073820303867996,autumn_rosee,2024-06-01T00:31:36.2330000+01:00,:monkaS:,,
1231736910297305184,qfa124,2024-06-01T00:38:00.5870000+01:00,Niiice,,
1094073820303867996,autumn_rosee,2024-06-01T00:40:13.9340000+01:00,i shouldnt be allowed to breathe in this room tbh,,
1094073820303867996,autumn_rosee,2024-06-01T00:40:18.0090000+01:00,:PepeLaugh:,,
413494385351852033,sethcopela,2024-06-01T00:44:57.4210000+01:00,ayo nice volume,,
413494385351852033,sethcopela,2024-06-01T00:45:06.8450000+01:00,smaller than mine but nice,,
1094073820303867996,autumn_rosee,2024-06-01T00:45:09.9360000+01:00,seth i have no clue what im doing,,
1094073820303867996,autumn_rosee,2024-06-01T00:45:14.0950000+01:00,:PepeLaugh:,,
1231736910297305184,qfa124,2024-06-01T00:50:47.7530000+01:00,That's one thiccc mixer,,
719867461532647435,lowsoft,2024-06-05T21:27:54.4310000+01:00,not having an external monitor on that rig should be a crime,,
719867461532647435,lowsoft,2024-06-05T21:29:04.7940000+01:00,unless there's a transceiver on that rig for a monitor,,
967379517532438538,f.soci3ty,2024-06-08T07:59:09.7970000+01:00,sadly is the hdmi too thick so im not able to balance it properly,https://cdn.discordapp.com/attachments/1224713323409313872/1248894070416478208/IMG_8005.jpg?ex=6853b53d&is=685263bd&hm=8eac0e2d7f0cc681cab56cd578bc2d07166184b066862a3bce4541d36110960a&,
333909848762744832,potiii,2024-06-10T19:17:35.4620000+01:00,@soci3ty,,
333909848762744832,potiii,2024-06-10T19:17:49.5420000+01:00,Does the monitor have screw holes on the top as well?,,
333909848762744832,potiii,2024-06-10T19:18:15.4210000+01:00,If u reverse it and plug the hdmi from the top it shouldnt pull on the cable at all,,
333909848762744832,potiii,2024-06-10T19:18:23.8420000+01:00,It should balance well,,
967379517532438538,f.soci3ty,2024-06-10T20:41:56.1800000+01:00,no,,
967379517532438538,f.soci3ty,2024-06-10T20:42:24.6660000+01:00,i got an extra thin one now,,
967379517532438538,f.soci3ty,2024-06-10T20:42:36.3750000+01:00,works for now,,
333909848762744832,potiii,2024-06-10T20:57:09.3870000+01:00,Alright nicee,,
445551814687981568,jerektio_,2024-06-11T12:06:00.9060000+01:00,new toy,https://cdn.discordapp.com/attachments/1224713323409313872/1250043356420112416/IMG_5229.jpg?ex=6853ef18&is=68529d98&hm=b22ae9f0636c9756d3f39f57c4763b469c2e3509460e648ee4df04e8ab619542&,
938539086304653333,eastonboi05,2024-06-11T15:03:10.6270000+01:00,"I still got my magic pro platinum, DJI always impresses me with their drone tech",,
938539086304653333,eastonboi05,2024-06-11T15:03:17.1450000+01:00,Stuff is legit,,
445551814687981568,jerektio_,2024-06-11T16:06:08.0290000+01:00,this is my first drone so can’t say much yet but first impressions are great,,👍 (6)
530834990955757571,mondee_,2024-06-13T16:09:03.8790000+01:00,"Behind the scenes on our football documentary, for our highschool","https://cdn.discordapp.com/attachments/1224713323409313872/1250829297191616642/IMG_5353.jpg?ex=68537f4f&is=68522dcf&hm=735b878bad44c85430e0ae759db73014dfba77e48251fa500521df723c72f196&,https://cdn.discordapp.com/attachments/1224713323409313872/1250829297581690901/IMG_5356.jpg?ex=68537f4f&is=68522dcf&hm=7dd13bff724ff6ec3e1d75e03a1fd1274ce48c9acba8a17457de9128af8c1820&",
721686599317979136,marlow925,2024-06-15T12:56:38.8200000+01:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1251505649813295134/20240615_125553.jpg?ex=6853faf6&is=6852a976&hm=8aea4bf39d8341626b34f83c5f2d531fb2ea899795ef71cebf447a4cb8da86e7&,
721686599317979136,marlow925,2024-06-15T12:57:26.2500000+01:00,"Gotta love, that the 2024 iPad Pro is so light. Works out really well as camera monitor. Obviously not for handheld.",,
413494385351852033,sethcopela,2024-06-15T13:51:15.2940000+01:00,Oh god,,
413494385351852033,sethcopela,2024-06-15T13:51:25.2740000+01:00,It works,,
1231736910297305184,qfa124,2024-06-15T22:51:33.6340000+01:00,Wow,,
1231736910297305184,qfa124,2024-06-15T22:51:35.5270000+01:00,Nice,,
1231736910297305184,qfa124,2024-06-15T22:51:43.1990000+01:00,Interesting,,
1231736910297305184,qfa124,2024-06-15T22:52:53.4000000+01:00,"I would probably never though of that, but ig the screen is really high quality and if it is that light I suppose it would be a really viable monitor like you demonstrated",,
1231736910297305184,qfa124,2024-06-15T22:54:28.7960000+01:00,"It is one big monitor tho I prefer not to have to move my eyes so much to look at the whole frame, but ig it helps you focus on details that you wouldn't normally see with a smaller monitor let alone the back LCD",,
703450899460128908,physccoo,2024-06-17T02:07:31.1930000+01:00,Would be good if your a dp though,,
703450899460128908,physccoo,2024-06-17T02:11:11.7840000+01:00,And give the iPad to the director,,
841369644283330590,gsmedia,2024-06-17T19:12:18.5410000+01:00,"sick, can we see what some of the footage looks like?",,
530834990955757571,mondee_,2024-06-17T19:16:03.8050000+01:00,"We don’t have no scenes ready we’re about to start editing soon the plan finish date is sometime in November then we’re going to film festivals with it it’s over the journey of ours schools first state champion ship with a undefeated year 15-0 against some of the best football teams in ga and Florida, and the journey of our couch who’s it was his second year at our school one. Tyreek hill is going to have a part in the documentary because he came to our school and made it to the highschool championship but didint win at our school",,
530834990955757571,mondee_,2024-06-17T19:17:54.5390000+01:00,You can find footage of tyreek hill when he played at my school he was preety insane then,,
530834990955757571,mondee_,2024-06-17T19:20:35.6660000+01:00,https://www.facebook.com/share/v/yLRt3aVaHyRZcH4H/?,,
530834990955757571,mondee_,2024-06-17T19:20:51.7220000+01:00,This was one of the videos I made before the championship,,
738497864258289744,dorito_082905,2024-06-23T22:03:54.7810000+01:00,"Uh this is problally not the best place to put this, if you linked the video then you ca put it in #📸・video-sharing and if you are looking for collabs then #📀・collab-requests",,
413494385351852033,sethcopela,2024-06-23T23:39:58.4810000+01:00,@Minerals2007 Please post in the right channel,,
1138464646957903964,minerals2007.,2024-06-23T23:41:55.5560000+01:00,"Awesome, thanks for the info 😀 👍",,
200574165843968001,beepbeepshengcai,2024-06-25T16:46:00.0350000+01:00,Showing off ridiculous charging setup for remote zero budget shoot,https://cdn.discordapp.com/attachments/1224713323409313872/1255187247162982484/20240623_180836.jpg?ex=685387f7&is=68523677&hm=1eee2d74b2b02d20111bd1445f3a6b701bd4e76774c9a406ad579705a7778213&,
967379517532438538,f.soci3ty,2024-06-25T16:54:58.9980000+01:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1255189507758620735/882149BC-B246-4911-9CA2-C6964E4B9CB2.jpg?ex=68538a12&is=68523892&hm=8ee8cc3813c57375ce2aa0cbb5a67ed4d0222df2b3e26ac43ff7718ab93b5e9a&,
811672949128036363,pinkyeti7192,2024-06-25T20:51:39.0300000+01:00,Showing off my rig for the time being,https://cdn.discordapp.com/attachments/1224713323409313872/1255249066988798002/IMG_4319.jpg?ex=6853c18a&is=6852700a&hm=fa8b194c49887d212496fb8b442828067a700e1364c7ec3f9e5c6fa49f47d7a0&,
738497864258289744,dorito_082905,2024-06-26T04:33:08.5560000+01:00,not my setup but god damn,https://cdn.discordapp.com/attachments/1224713323409313872/1255365205286850621/image.png?ex=685384f4&is=68523374&hm=9cfaedb806c3226a4051818f85ccc2977fa53dc658d2a5edfb42370e586c458a&,
413494385351852033,sethcopela,2024-06-26T05:12:01.0080000+01:00,geez,,
1231736910297305184,qfa124,2024-06-26T05:12:48.4440000+01:00,Must be pretty heavy ngl,,
1231736910297305184,qfa124,2024-06-26T05:13:16.7370000+01:00,I'm suprised it can fly with that setup on it,,
1231736910297305184,qfa124,2024-06-26T05:13:33.2050000+01:00,It is also the most over the top drone setup tho,,
738497864258289744,dorito_082905,2024-06-26T06:05:58.1840000+01:00,those motors are prolly fried after an hour,,
1231736910297305184,qfa124,2024-06-26T06:53:44.2940000+01:00,yeh lol,,
445551814687981568,jerektio_,2024-06-27T13:48:40.6760000+01:00,"nah, I'd win",,
333909848762744832,potiii,2024-06-27T15:09:57.8870000+01:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1255887854752497746/7513E581-8EF0-45D6-A4DC-712D7FA47E7D.jpg?ex=68537175&is=68521ff5&hm=9fa51ef0efa335805ecffe8f486041da502405a957c19a2e4fb72a096feb463b&,
333909848762744832,potiii,2024-06-27T15:10:06.9980000+01:00,Traveling w gear is fun,,
738497864258289744,dorito_082905,2024-06-27T16:56:56.9500000+01:00,that does not look fun,,❤️ (2)
333909848762744832,potiii,2024-06-27T20:33:12.4400000+01:00,Im bringing all this on a plane to the uk,,
333909848762744832,potiii,2024-06-27T20:33:17.9900000+01:00,This will be painful,,
738497864258289744,dorito_082905,2024-06-28T04:46:51.9620000+01:00,"TSA 💀 ""is this a bomb""",,
738497864258289744,dorito_082905,2024-06-28T04:47:01.1810000+01:00,they flagged my luggage down for having a LAPTOP IN IT,,
413494385351852033,sethcopela,2024-06-28T05:45:03.1200000+01:00,Packs toothpaste,,
413494385351852033,sethcopela,2024-06-28T05:45:06.6630000+01:00,:PepeLaugh:,,
333909848762744832,potiii,2024-06-28T07:14:19.3570000+01:00,Last time iv unpacked everything to separate trays and STILL flagged my luggage,,
200574165843968001,beepbeepshengcai,2024-06-28T12:38:01.6670000+01:00,Mother of god,,
200574165843968001,beepbeepshengcai,2024-06-28T12:38:38.3300000+01:00,Hnnggg,,
200574165843968001,beepbeepshengcai,2024-06-28T12:38:56.6160000+01:00,I just shove everything except tripod in carry on luggage :x,,
